system,commit_id,class_name,measure,metric_name,before_or_after_commit,value
GameOfLifeThing,6ef2f540a10726f330ac9b1cebb3427f17c24744,GameOfLifeView,coupling,CBO,after,9
GameOfLifeThing,6ef2f540a10726f330ac9b1cebb3427f17c24744,GameOfLifeView,coupling,RFC,before,10
GameOfLifeThing,6ef2f540a10726f330ac9b1cebb3427f17c24744,GameOfLifeView,coupling,RFC,after,10
GameOfLifeThing,6ef2f540a10726f330ac9b1cebb3427f17c24744,GameOfLifeEngine,coupling,CBO,before,5
GameOfLifeThing,6ef2f540a10726f330ac9b1cebb3427f17c24744,GameOfLifeEngine,coupling,CBO,after,4
GameOfLifeThing,6ef2f540a10726f330ac9b1cebb3427f17c24744,GameOfLifeEngine,coupling,RFC,before,4
GameOfLifeThing,6ef2f540a10726f330ac9b1cebb3427f17c24744,GameOfLifeEngine,coupling,RFC,after,4
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,NonBlockingIOThreadingModel,coupling,CBO,before,15
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,NonBlockingIOThreadingModel,coupling,CBO,after,15
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,NonBlockingIOThreadingModel,coupling,RFC,before,31
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,NonBlockingIOThreadingModel,coupling,RFC,after,35
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,IOBalancer,coupling,CBO,before,16
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,IOBalancer,coupling,CBO,after,15
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,IOBalancer,coupling,RFC,before,30
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,IOBalancer,coupling,RFC,after,26
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,AbstractHandler,coupling,CBO,before,11
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,AbstractHandler,coupling,CBO,after,11
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,AbstractHandler,coupling,RFC,before,19
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,AbstractHandler,coupling,RFC,after,19
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,MigratableHandler,coupling,CBO,before,0
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,MigratableHandler,coupling,CBO,after,0
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,MigratableHandler,coupling,RFC,before,0
hazelcast,6f27d56d6b37d36579cfa017678e91e957cf0404,MigratableHandler,coupling,RFC,after,0
EOST-I,6fcd814938b750eeef9fa94e325a695ac1c8addb,SubstitutabilityConnector,coupling,CBO,before,5
EOST-I,6fcd814938b750eeef9fa94e325a695ac1c8addb,SubstitutabilityConnector,coupling,CBO,after,5
EOST-I,6fcd814938b750eeef9fa94e325a695ac1c8addb,SubstitutabilityConnector,coupling,RFC,before,71
EOST-I,6fcd814938b750eeef9fa94e325a695ac1c8addb,SubstitutabilityConnector,coupling,RFC,after,51
mystic-ents,70550b7180f63f2dd74c722dc44b756476651588,BoardController,coupling,CBO,before,4
mystic-ents,70550b7180f63f2dd74c722dc44b756476651588,BoardController,coupling,CBO,after,4
mystic-ents,70550b7180f63f2dd74c722dc44b756476651588,BoardController,coupling,RFC,before,11
mystic-ents,70550b7180f63f2dd74c722dc44b756476651588,BoardController,coupling,RFC,after,11
mystic-ents,70550b7180f63f2dd74c722dc44b756476651588,PieceActionController,coupling,CBO,before,5
mystic-ents,70550b7180f63f2dd74c722dc44b756476651588,PieceActionController,coupling,CBO,after,5
mystic-ents,70550b7180f63f2dd74c722dc44b756476651588,PieceActionController,coupling,RFC,before,35
mystic-ents,70550b7180f63f2dd74c722dc44b756476651588,PieceActionController,coupling,RFC,after,36
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,Constants,coupling,CBO,before,0
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,Constants,coupling,CBO,after,0
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,Constants,coupling,RFC,before,0
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,Constants,coupling,RFC,after,0
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,Level,coupling,CBO,before,14
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,Level,coupling,CBO,after,14
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,Level,coupling,RFC,before,14
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,Level,coupling,RFC,after,14
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,WorldController,coupling,CBO,before,15
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,WorldController,coupling,CBO,after,15
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,WorldController,coupling,RFC,before,36
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,WorldController,coupling,RFC,after,37
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,MapGenerator,coupling,CBO,before,8
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,MapGenerator,coupling,CBO,after,8
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,MapGenerator,coupling,RFC,before,11
Abes-Kooky-Halloween-Caper,720d414bf0e97bd896081d75846d827fe389e537,MapGenerator,coupling,RFC,after,20
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,LoginActivity,coupling,CBO,before,14
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,LoginActivity,coupling,CBO,after,14
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,LoginActivity,coupling,RFC,before,55
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,LoginActivity,coupling,RFC,after,44
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,Auction,coupling,CBO,before,1
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,Auction,coupling,CBO,after,5
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,Auction,coupling,RFC,before,0
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,Auction,coupling,RFC,after,18
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,BrowseItemsActivity,coupling,CBO,before,15
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,BrowseItemsActivity,coupling,CBO,after,17
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,BrowseItemsActivity,coupling,RFC,before,58
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,BrowseItemsActivity,coupling,RFC,after,55
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,Item,coupling,CBO,before,4
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,Item,coupling,CBO,after,4
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,Item,coupling,RFC,before,13
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,Item,coupling,RFC,after,13
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,ServerHandler,coupling,CBO,before,14
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,ServerHandler,coupling,CBO,after,14
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,ServerHandler,coupling,RFC,before,19
ItemHunter,723283728a2e9b43c0b26219c2f1d029fb04093c,ServerHandler,coupling,RFC,after,17
matterdroid,729c2463db35dca337a0fff63d6e838e9c5c5fd9,MainActivityPresenter,coupling,CBO,before,42
matterdroid,729c2463db35dca337a0fff63d6e838e9c5c5fd9,MainActivityPresenter,coupling,CBO,after,42
matterdroid,729c2463db35dca337a0fff63d6e838e9c5c5fd9,MainActivityPresenter,coupling,RFC,before,99
matterdroid,729c2463db35dca337a0fff63d6e838e9c5c5fd9,MainActivityPresenter,coupling,RFC,after,103
pathfinder,72aad885b67644bac5b3cf83c118b66f0079d9be,Deck,coupling,CBO,before,3
pathfinder,72aad885b67644bac5b3cf83c118b66f0079d9be,Deck,coupling,CBO,after,3
pathfinder,72aad885b67644bac5b3cf83c118b66f0079d9be,Deck,coupling,RFC,before,8
pathfinder,72aad885b67644bac5b3cf83c118b66f0079d9be,Deck,coupling,RFC,after,9
pathfinder,72aad885b67644bac5b3cf83c118b66f0079d9be,CardShuffler,coupling,CBO,before,4
pathfinder,72aad885b67644bac5b3cf83c118b66f0079d9be,CardShuffler,coupling,CBO,after,5
pathfinder,72aad885b67644bac5b3cf83c118b66f0079d9be,CardShuffler,coupling,RFC,before,13
pathfinder,72aad885b67644bac5b3cf83c118b66f0079d9be,CardShuffler,coupling,RFC,after,11
libgdx-boilerplate,72c602e6deed1fdb3382c8a012760bf52939c166,GameScreen,coupling,CBO,before,13
libgdx-boilerplate,72c602e6deed1fdb3382c8a012760bf52939c166,GameScreen,coupling,CBO,after,2
libgdx-boilerplate,72c602e6deed1fdb3382c8a012760bf52939c166,GameScreen,coupling,RFC,before,0
libgdx-boilerplate,72c602e6deed1fdb3382c8a012760bf52939c166,GameScreen,coupling,RFC,after,0
libgdx-boilerplate,72c602e6deed1fdb3382c8a012760bf52939c166,GameApp,coupling,CBO,before,10
libgdx-boilerplate,72c602e6deed1fdb3382c8a012760bf52939c166,GameApp,coupling,CBO,after,8
libgdx-boilerplate,72c602e6deed1fdb3382c8a012760bf52939c166,GameApp,coupling,RFC,before,6
libgdx-boilerplate,72c602e6deed1fdb3382c8a012760bf52939c166,GameApp,coupling,RFC,after,5
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportOrderStateTracker,coupling,CBO,before,6
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportOrderStateTracker,coupling,CBO,after,5
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportOrderStateTracker,coupling,RFC,before,7
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportOrderStateTracker,coupling,RFC,after,7
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportOrderStateDelegate,coupling,CBO,before,1
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportOrderStateDelegate,coupling,CBO,after,0
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportOrderStateDelegate,coupling,RFC,before,0
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportOrderStateDelegate,coupling,RFC,after,0
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,DefaultOrderStateDelegate,coupling,CBO,before,15
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,DefaultOrderStateDelegate,coupling,CBO,after,14
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,DefaultOrderStateDelegate,coupling,RFC,before,31
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,DefaultOrderStateDelegate,coupling,RFC,after,32
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportationController,coupling,CBO,before,8
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportationController,coupling,CBO,after,9
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportationController,coupling,RFC,before,12
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,TransportationController,coupling,RFC,after,13
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,CreateTransportOrderVO,coupling,CBO,before,0
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,CreateTransportOrderVO,coupling,CBO,after,1
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,CreateTransportOrderVO,coupling,RFC,before,0
org.openwms,72d95ab8d2d403980ae9d3a84626f5779331094e,CreateTransportOrderVO,coupling,RFC,after,0
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,SerializationModule,coupling,CBO,before,6
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,SerializationModule,coupling,CBO,after,6
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,SerializationModule,coupling,RFC,before,8
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,SerializationModule,coupling,RFC,after,8
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,JacksonMapperProviderGenerator,coupling,CBO,before,19
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,JacksonMapperProviderGenerator,coupling,CBO,after,19
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,JacksonMapperProviderGenerator,coupling,RFC,before,14
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,JacksonMapperProviderGenerator,coupling,RFC,after,14
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,JacksonMapperGenerator,coupling,CBO,before,17
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,JacksonMapperGenerator,coupling,CBO,after,17
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,JacksonMapperGenerator,coupling,RFC,before,25
GWTP,730607ce750b9a0e9a950cfbbf11bc169528b54c,JacksonMapperGenerator,coupling,RFC,after,25
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,Controller,coupling,CBO,before,11
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,Controller,coupling,CBO,after,13
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,Controller,coupling,RFC,before,5
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,Controller,coupling,RFC,after,6
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,Main,coupling,CBO,before,8
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,Main,coupling,CBO,after,9
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,Main,coupling,RFC,before,11
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,Main,coupling,RFC,after,11
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,RudeCell,coupling,CBO,before,14
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,RudeCell,coupling,CBO,after,15
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,RudeCell,coupling,RFC,before,32
Material-UI-Final-Project,730df0ea18376dfee98439430e64233c1869a1d5,RudeCell,coupling,RFC,after,30
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentOne,coupling,CBO,before,9
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentOne,coupling,CBO,after,7
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentOne,coupling,RFC,before,13
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentOne,coupling,RFC,after,5
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentTwo,coupling,CBO,before,9
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentTwo,coupling,CBO,after,7
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentTwo,coupling,RFC,before,13
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentTwo,coupling,RFC,after,5
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentStackDemoActivity,coupling,CBO,before,7
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentStackDemoActivity,coupling,CBO,after,8
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentStackDemoActivity,coupling,RFC,before,5
Rise,73b5d13f927c887a8ef14158893a63ec33948c27,FragmentStackDemoActivity,coupling,RFC,after,17
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinksRackLinkListener,coupling,CBO,before,8
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinksRackLinkListener,coupling,CBO,after,8
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinksRackLinkListener,coupling,RFC,before,16
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinksRackLinkListener,coupling,RFC,after,16
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinksRackModelListener,coupling,CBO,before,10
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinksRackModelListener,coupling,CBO,after,10
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinksRackModelListener,coupling,RFC,before,11
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinksRackModelListener,coupling,RFC,after,11
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackLinkPainter,coupling,CBO,before,22
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackLinkPainter,coupling,CBO,after,22
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackLinkPainter,coupling,RFC,before,84
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackLinkPainter,coupling,RFC,after,84
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinks,coupling,CBO,before,20
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinks,coupling,CBO,after,16
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinks,coupling,RFC,before,34
mad-java,7401ee85178264b4321ec4aac792615acee4c76a,RackTableWithLinks,coupling,RFC,after,24
jterminal,74ca9747816ac1232f64172fb5561c26082a9387,JTerminal,coupling,CBO,before,9
jterminal,74ca9747816ac1232f64172fb5561c26082a9387,JTerminal,coupling,CBO,after,6
jterminal,74ca9747816ac1232f64172fb5561c26082a9387,JTerminal,coupling,RFC,before,14
jterminal,74ca9747816ac1232f64172fb5561c26082a9387,JTerminal,coupling,RFC,after,39
seventh,74fa835e45179859c4c2376419e5363bb3729cbd,ClientGame,coupling,CBO,before,94
seventh,74fa835e45179859c4c2376419e5363bb3729cbd,ClientGame,coupling,CBO,after,97
seventh,74fa835e45179859c4c2376419e5363bb3729cbd,ClientGame,coupling,RFC,before,341
seventh,74fa835e45179859c4c2376419e5363bb3729cbd,ClientGame,coupling,RFC,after,342
spring-integration,75fe5d0f72beb7714c15cdfcb3b7166ceb186a72,BaseHttpMessageHandlerSpec,coupling,CBO,before,22
spring-integration,75fe5d0f72beb7714c15cdfcb3b7166ceb186a72,BaseHttpMessageHandlerSpec,coupling,CBO,after,22
spring-integration,75fe5d0f72beb7714c15cdfcb3b7166ceb186a72,BaseHttpMessageHandlerSpec,coupling,RFC,before,54
spring-integration,75fe5d0f72beb7714c15cdfcb3b7166ceb186a72,BaseHttpMessageHandlerSpec,coupling,RFC,after,54
spring-integration,75fe5d0f72beb7714c15cdfcb3b7166ceb186a72,HttpDslTests,coupling,CBO,before,48
spring-integration,75fe5d0f72beb7714c15cdfcb3b7166ceb186a72,HttpDslTests,coupling,CBO,after,48
spring-integration,75fe5d0f72beb7714c15cdfcb3b7166ceb186a72,HttpDslTests,coupling,RFC,before,29
spring-integration,75fe5d0f72beb7714c15cdfcb3b7166ceb186a72,HttpDslTests,coupling,RFC,after,29
AndSTK500,76263f63ca82bd67b6b11eabf62517286041dc76,UsbCommunicator,coupling,CBO,before,4
AndSTK500,76263f63ca82bd67b6b11eabf62517286041dc76,UsbCommunicator,coupling,CBO,after,2
AndSTK500,76263f63ca82bd67b6b11eabf62517286041dc76,UsbCommunicator,coupling,RFC,before,14
AndSTK500,76263f63ca82bd67b6b11eabf62517286041dc76,UsbCommunicator,coupling,RFC,after,10
BaseRecyclerViewAdapterHelper,765731a365a5011c4f2e55171265193ffab87fee,LoadMoreView,coupling,CBO,before,4
BaseRecyclerViewAdapterHelper,765731a365a5011c4f2e55171265193ffab87fee,LoadMoreView,coupling,CBO,after,4
BaseRecyclerViewAdapterHelper,765731a365a5011c4f2e55171265193ffab87fee,LoadMoreView,coupling,RFC,before,10
BaseRecyclerViewAdapterHelper,765731a365a5011c4f2e55171265193ffab87fee,LoadMoreView,coupling,RFC,after,10
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,TransportationService,coupling,CBO,before,1
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,TransportationService,coupling,CBO,after,1
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,TransportationService,coupling,RFC,before,0
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,TransportationService,coupling,RFC,after,0
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,LocationGroupRedirector,coupling,CBO,before,9
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,LocationGroupRedirector,coupling,CBO,after,9
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,LocationGroupRedirector,coupling,RFC,before,8
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,LocationGroupRedirector,coupling,RFC,after,8
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,TransportationServiceImpl,coupling,CBO,before,12
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,TransportationServiceImpl,coupling,CBO,after,13
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,TransportationServiceImpl,coupling,RFC,before,35
org.openwms,772abcf7177fbee3d32736349290f814b97bee61,TransportationServiceImpl,coupling,RFC,after,36
bnd,776c0bdaaf5884b0629be9b5fb7310478b39bf83,VersionRange,coupling,CBO,before,6
bnd,776c0bdaaf5884b0629be9b5fb7310478b39bf83,VersionRange,coupling,CBO,after,5
bnd,776c0bdaaf5884b0629be9b5fb7310478b39bf83,VersionRange,coupling,RFC,before,41
bnd,776c0bdaaf5884b0629be9b5fb7310478b39bf83,VersionRange,coupling,RFC,after,41
bnd,776c0bdaaf5884b0629be9b5fb7310478b39bf83,MavenVersion,coupling,CBO,before,7
bnd,776c0bdaaf5884b0629be9b5fb7310478b39bf83,MavenVersion,coupling,CBO,after,6
bnd,776c0bdaaf5884b0629be9b5fb7310478b39bf83,MavenVersion,coupling,RFC,before,49
bnd,776c0bdaaf5884b0629be9b5fb7310478b39bf83,MavenVersion,coupling,RFC,after,49
happyclients,79240b0b6bc7e6937e7ed74c9f40ce0c7a2d7978,QueueManager,coupling,CBO,before,7
happyclients,79240b0b6bc7e6937e7ed74c9f40ce0c7a2d7978,QueueManager,coupling,CBO,after,10
happyclients,79240b0b6bc7e6937e7ed74c9f40ce0c7a2d7978,QueueManager,coupling,RFC,before,9
happyclients,79240b0b6bc7e6937e7ed74c9f40ce0c7a2d7978,QueueManager,coupling,RFC,after,8
Aeron,7946af2cfd708f7097f2ea314e718f52fa671ca1,SenderUdpChannelTransport,coupling,CBO,before,7
Aeron,7946af2cfd708f7097f2ea314e718f52fa671ca1,SenderUdpChannelTransport,coupling,CBO,after,7
Aeron,7946af2cfd708f7097f2ea314e718f52fa671ca1,SenderUdpChannelTransport,coupling,RFC,before,5
Aeron,7946af2cfd708f7097f2ea314e718f52fa671ca1,SenderUdpChannelTransport,coupling,RFC,after,5
Aeron,7946af2cfd708f7097f2ea314e718f52fa671ca1,SendChannelEndpoint,coupling,CBO,before,9
Aeron,7946af2cfd708f7097f2ea314e718f52fa671ca1,SendChannelEndpoint,coupling,CBO,after,9
Aeron,7946af2cfd708f7097f2ea314e718f52fa671ca1,SendChannelEndpoint,coupling,RFC,before,35
Aeron,7946af2cfd708f7097f2ea314e718f52fa671ca1,SendChannelEndpoint,coupling,RFC,after,35
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,Parser,coupling,CBO,before,1
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,Parser,coupling,CBO,after,1
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,Parser,coupling,RFC,before,5
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,Parser,coupling,RFC,after,6
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,CommandWords,coupling,CBO,before,0
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,CommandWords,coupling,CBO,after,0
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,CommandWords,coupling,RFC,before,1
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,CommandWords,coupling,RFC,after,1
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,Game,coupling,CBO,before,0
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,Game,coupling,CBO,after,0
Zuul2,79657cd6fcbc365bc47fd4dc5a7f8a3a3bb0f33c,Game,coupling,RFC,before,24
